Channel ID,Channel Title,Category,Country,Year,Sum of Subscribers,Sum of Total Videos,Sum of View Count,Channel Age,Subscribers per view,Subscribers per year,Viewers per year,Is_SubscriberOutlier,Is_TotalVideosOutlier,Is_ViewCountOutlier,Sum of Log_Subscribers,Sum of Log_TotalVideos,Sum of Log_ViewCount
UCAMKTtcWpjjeKJnmWytLfZQ,coches.net,Autos & Vehicles,Spain,2006,964000,2376,458947270,19,0.002100459,50736.84211,24155119.47,No,No,No,5.984077484415545,3.3760291817281805,8.66176279179176
UCAml1Hqu4LW36B3yEtQg8Fw,FUNNY GAMING TV,Gaming,Viet Nam,2017,2430000,2197,597555902,8,0.004066565,303750,74694487.75,Yes,No,No,6.3856064523202845,3.3420276880874717,8.776378540965334
UCaNlbnghtwlsGF-KzAFThqA,ScienceEtonnante,Science & Technology,France,2011,1460000,146,129287035,14,0.011292702,104285.7143,9234788.214,No,No,No,6.164353153246309,2.167317334748176,8.111554979049519
UCaOAujv4U4haSw38koADVFw,திடீர் News,News & Politics,India,2019,214000,5346,54376879,6,0.003935496,35666.66667,9062813.167,No,Yes,No,5.3304158027579165,3.728110184100341,7.735414285310034
UCaON1UWXKdUDPQhmTUXNTpA,Comedy masti manch,Comedy,India,2019,284,109,39040,6,0.00727459,47.33333333,6506.666667,No,No,No,2.45484486000851,2.041392685158225,4.591520933198543
UCAOpvmtSaQ8odhY9O74UU9A,Pramod Premi Entertainment,Entertainment,India,2018,5870000,312,2812527896,7,0.00208709,838571.4286,401789699.4,Yes,No,Yes,6.76863817523304,2.4955443375464483,9.449096838836068
UCapO1C2mxFABh7pyuu7KzIw,The KT Travel Show,Travel & Events,United Kingdom,2016,1550,183,355398,9,0.004361308,172.2222222,39488.66667,No,No,No,3.190611797813605,2.2648178230095364,5.550716201479713
UCaqULXPDXdu561DMeWFq5Fw,ICM Entertainment,Entertainment,Viet Nam,2017,4930000,475,2284778430,8,0.002157758,616250,285597303.8,Yes,No,Yes,6.692847007369408,2.677606952720493,9.35884409024406
UCATw7EufDs_baims1WfDzsg,BLISS Music and Comedy,Comedy,Switzerland,2010,4290,123,2689183,15,0.00159528,286,179278.8667,No,No,No,3.632558514532672,2.093421685162235,6.429620518642339
UCATWC1JSlhzmYeDbjnS8WwA,Senpai Gaming,Gaming,United States,2016,709000,573,95725339,9,0.007406607,78777.77778,10636148.78,No,No,No,5.850646847727743,2.7589118923979736,7.9810269175620245
UCaVv1J5y4_aI73G0366qC-g,Spear Education,Education,United States,2009,34500,152,2740829,16,0.012587432,2156.25,171301.8125,No,No,No,4.537831683136692,2.184691430817599,6.437882099256561
UCAxljKT0ujiJZhGC8Ood7mw,Zeste de Science / Les séries originales du CNRS,Science & Technology,France,2017,45800,106,1661318,8,0.027568473,5725,207664.75,No,No,No,4.660874960312619,2.0293837776852097,6.22045303199259
UCa-YPD8cR-ZI99a6musGuCA,Kirmes Entertainment,Entertainment,Germany,2015,17100,127,3779547,10,0.004524352,1710,377954.7,No,No,No,4.2330215069876935,2.1072099696478683,6.577439865222602
UCb3ojuLfDH2suIxkRM02C2w,ÇİZGİ FİLM,Film & Animation,Türkiye,2015,2,5,96,10,0.020833333,0.2,9.6,No,No,No,0.47712125471966244,0.7781512503836436,1.9867717342662448
UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy,Comedy,Viet Nam,2017,1610000,1870,865368818,8,0.001860478,201250,108171102.3,No,No,Yes,6.206826145779892,3.27207378750001,8.937201242630437
UCBAT7O9cMQAu35BKmxiqQTQ,Selective Autos,Autos & Vehicles,Australia,2016,699,1078,821697,9,0.000850679,77.66666667,91299.66667,No,No,No,2.845098040014257,3.0330214446829107,5.914712229908976
UCbdwaLd91oU_tWcHJn9-hdg,Gauthier Dm - Science,Science & Technology,France,2015,573000,158,261283247,10,0.002193022,57300,26128324.7,No,No,No,5.758155379897762,2.2013971243204513,8.417111566120814
UCBEwcP6rsQSGJ3G869i8-IQ,NFSA Films,Film & Animation,Australia,2008,118000,708,27900319,17,0.004229342,6941.176471,1641195.235,No,No,No,5.071885687752241,2.8506462351830666,7.44560918440038
UCbfublxK88_z96MBiiSzrtA,TCA Gaming,Gaming,United States,2011,80000,1832,21634556,14,0.003697788,5714.285714,1545325.429,No,No,No,4.903095415639038,3.2631624649622166,7.335148006794959
UCB-hXAnF8U_KMAgtAUUC7Aw,Teachings in Education,Education,United States,2014,265000,424,25039727,11,0.010583182,24090.90909,2276338.818,No,No,No,5.423247512780817,2.6283889300503116,7.398629606936928
UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,News & Politics,United States,2006,18500000,100154,16520234391,19,0.001119839,973684.2105,869486020.6,Yes,Yes,Yes,7.267171751878391,5.000672635289164,10.218016204874802
UCBj3yoUtD0ewTReLapj2uAg,May Travel Sphere,Travel & Events,Australia,2019,137,178,85235,6,0.001607321,22.83333333,14205.83333,No,No,No,2.1398790864012365,2.2528530309798933,4.93062306071968
UCBKREZHKop2CdWaqGzKDmiA,Everyday Science (JessieScience),Science & Technology,United States,2012,7180,174,2517255,13,0.002852313,552.3076923,193635,No,No,No,3.85618492672717,2.2430380486862944,6.400927384691713
UCBMjORco1vbZmC1cf_xnEmg,Fit and Travel,Travel & Events,Thailand,2011,1450000,269,145732802,14,0.009949716,103571.4286,10409485.86,No,No,No,6.161368301748308,2.4313637641589874,8.163557318128502
UCbO-tiob4TRbnOd6yv5c9Zw,KAR comedy,Comedy,United States,2016,769000,686,424107908,9,0.001813218,85444.44444,47123100.89,No,No,No,5.885926904553316,2.8369567370595505,8.6274763715001
UCBPbqJacQ6B305Sb_tbuDWQ,HowTo,Howto & Style,India,2014,74200,1067,18165281,11,0.004084715,6745.454545,1651389.182,No,No,No,4.870409758264949,3.0285712526925375,7.2592421442902975
UCbprhISv-0ReKPPyhf7-Dtw,Science Max - 9 Story,Science & Technology,Canada,2016,482000,568,155023258,9,0.003109211,53555.55556,17224806.44,No,No,No,5.683047939263811,2.7551122663950713,8.19039686267057
UCbq8aOyj9ZtIqcD-0MwG1fQ,HTV Entertainment,Entertainment,Viet Nam,2014,6980000,17522,2552418014,11,0.002734662,634545.4545,232038001.3,Yes,Yes,Yes,6.843855484842996,4.243608460959357,9.40695180121735
UCbQOFWPFH4lkHGiiRyMk7YQ,TONE6 MUSIC,Music,New Zealand,2017,65300,94,9215664,8,0.007085762,8162.5,1151958,No,No,No,4.814919831981912,1.9777236052888478,6.964526679263193
UCBr7J1jRnu4m3LcyyUH679w,d'Art of Science,Science & Technology,India,2014,102000,825,13964046,11,0.007304473,9272.727273,1269458.727,No,No,No,5.0086044295300844,2.9169800473203824,7.145011301887078
UCBUJipGCEK09A8qlI6PkS4Q,Channel 24 Entertainment,Entertainment,United States,2018,1660000,18481,490508638,7,0.003384242,237142.8571,70072662.57,No,Yes,No,6.220108349663158,4.266748965908202,8.690646660721043
UCbvqaJ4wm5tr7yf3PU7bC6g,Ildephonse Swahili&English Comedy,Comedy,Kenya,2016,397000,266,45084927,9,0.008805604,44111.11111,5009436.333,No,No,No,5.598791600702498,2.4265112613645754,7.654031380449386
UCbWncaJZ7ynkv28k1wlpFsw,High Peak Autos,Autos & Vehicles,United Kingdom,2018,477000,700,152162817,7,0.0031348,68142.85714,21737545.29,No,No,No,5.678519289509771,2.8457180179666586,8.182308542643533
UCbWSAiljq_C7Rw_y3EBmWEg,Wonder of Science,Science & Technology,Australia,2017,166,19,11204,8,0.014816137,20.75,1400.5,No,No,No,2.2227164711475833,1.3010299956639813,4.04941186087108
UCBWVn5UkZqhQBdw1FHnGdpg,TARDY TRAVEL,Travel & Events,Türkiye,2017,95500,149,27873967,8,0.003426136,11937.5,3484245.875,No,No,No,4.980007919146135,2.1760912590556813,7.4451987971252
UCbwXnUipZsLfUckBPsC7Jog,Online Tutorials,Howto & Style,India,2013,940000,2558,97742666,12,0.00961709,78333.33333,8145222.167,No,No,No,5.97312831561486,3.4080702858871854,7.990084184984571
UCbyhRdvhJI7XOltrUk1EG7g,Mexify Games,Gaming,Germany,2018,1380000,727,332844051,7,0.004146086,197142.8571,47549150.14,No,No,No,6.139879401107269,2.862131379313037,8.522240800414446
UCBzDz6beXDfMtfxQdEutD_w,ITV Sport,Sports,United Kingdom,2016,449000,1582,262416589,9,0.00171102,49888.88889,29157398.78,No,No,No,5.652247308250535,3.199480914862356,8.418991287707058
UCc5naW2jILwfCa-sIAazf0A,Travel To Travel,Travel & Events,United States,2015,5580,189,544564,10,0.010246729,558,54456.4,No,No,No,3.7467120225166606,2.278753600952829,5.736049725150605
UCc9qxmyeVP3Xl3RclQaP__Q,Ace Entertainment TV,Entertainment,France,2019,393000,134,60380781,6,0.006508694,65500,10063463.5,No,No,No,5.594393655449038,2.130333768495006,7.780898733332418
UCcbE7twlpJfQVF2dO21fB1A,Behind the News,News & Politics,Australia,2014,159000,4035,54038673,11,0.002942337,14454.54545,4912606.636,No,No,No,5.2013998557236985,3.605951157564873,7.732704683770638
UCcbZPMKGbVRORl6COzbz1Hg,AM FILM PRODUCTION BY DEEPAK DEEWANA,Comedy,India,2017,4120000,2768,1755327239,8,0.002347141,515000,219415904.9,Yes,No,Yes,6.614897321444404,3.4423229557455746,9.244358092470268
UCCc7aZLPMS4UnOPvX2mUyzQ,Travel Bugs,Travel & Events,Australia,2014,854,44,48249,11,0.017699849,77.63636364,4386.272727,No,No,No,2.931966114728173,1.6532125137753437,4.683497317679811
UCcj5uTX8Z1xGB0pGm_X52XQ,Gamster Gaming,Gaming,Mexico,2015,1710000,1221,432552873,10,0.003953274,171000,43255287.3,No,No,No,6.2329963643654605,3.0870712059065353,8.636039201934754
UCCLdGxMC4fwkaQ4AIcL7Z8w,A Sports,Sports,Pakistan,2016,1040000,3141,346880294,9,0.002998152,115555.5556,38542254.89,No,No,No,6.017033756889427,3.4972061807039547,8.540179629862731
UCCMX9mMbtREtuzzdS7Otbuw,Rajasthan Music Comedy,Comedy,India,2018,632000,423,174031392,7,0.003631529,90285.71429,24861627.43,No,No,No,5.800717765456654,2.6273658565927325,8.240627596425794
UCcN3IuIAR6Fn74FWMQf6lFA,Science ABC,Science & Technology,India,2015,484000,130,47787986,10,0.010128069,48400,4778798.6,No,No,No,5.684846258946134,2.1172712956557644,7.679318736877673
UCcnmNzv0yEEYPM6Oa86unhQ,Die Autodoktoren - offizieller Kanal,Autos & Vehicles,Germany,2011,825000,853,416068911,14,0.001982845,58928.57143,29719207.93,No,No,No,5.91645447496716,2.931457870689005,8.61916526721991
UCCOSmq8CVKjkE-D6RVk3ZRg,Mariachi Entertainment System (MES),Entertainment,United States,2013,61200,124,5834106,12,0.010490039,5100,486175.5,No,No,No,4.7867585184026495,2.0969100130080562,6.765974390003991
UCCrA8ZN1J3S52wuF4vthZFQ,Silvio Gamer,Gaming,Mexico,2016,9740000,1067,3784990063,9,0.002573322,1082222.222,420554451.4,Yes,No,Yes,6.988559001467369,3.0285712526925375,9.578064743768552
UCcSGK9UA2WmlhpkuTVDp3NQ,Jerry Pan and CARS,Autos & Vehicles,New Zealand,2016,28000,405,8644465,9,0.003239067,3111.111111,960496.1111,No,No,No,4.447173541582463,2.6085260335771943,6.936738170494123
UCctviRatX8NcodIkxO0VaRw,Romel Amante Comedy,Comedy,Philippines,2019,136000,457,40600004,6,0.003349753,22666.66667,6766667.333,No,No,No,5.1335421017002565,2.660865478003869,7.608526087061733
UCcTZyBAxS0MjZVMTW42l4ug,HowTo,Howto & Style,Pakistan,2019,11,17,4255,6,0.002585194,1.833333333,709.1666667,No,No,No,1.0791812460476249,1.255272505103306,3.6290016192869916
UCCUlsmEHhaawGpv9QclpyaQ,MOViE MOViE (MOViE MOViE HK),Film & Animation,Hong Kong,2012,2350,1333,860628,13,0.002730564,180.7692308,66202.15385,No,No,No,3.3712526291249394,3.12515582958053,5.934815976103704
UCCuRjAP65z5wlw3Ke2z4dFg,The Nature of Science,Science & Technology,Australia,2015,70800,17,12367534,10,0.005724666,7080,1236753.4,No,No,No,4.850039391749301,1.255272505103306,7.0922831480869855
UCcw05gGzjLIs5dnxGkQHMvw,Sky Sports News,Sports,United Kingdom,2017,1500000,12837,880709317,8,0.001703173,187500,110088664.6,No,Yes,Yes,6.176091548585239,4.1084973713482595,8.944832591250194
UCcWi9YwnWUsR53jV0T4ObKA,Zee Movies Hindi,Film & Animation,India,2016,3280000,758,441325238,9,0.00743216,364444.4444,49036137.56,Yes,No,No,6.515873976118513,2.88024177589548,8.644758765074641
UCcx4WJUVEGzr-tIyk8r3VHw,TV Sport,Sports,Brazil,2010,213000,3614,35805535,15,0.005948801,14200,2387035.667,No,No,No,5.328381642375181,3.5581083016305497,7.553950179391857
UCczaVLd160LPFdn9E8hrYxA,The Institute of Personal Care Science,Science & Technology,Australia,2012,141000,549,8608398,13,0.016379354,10846.15385,662184.4615,No,No,No,5.149222192747166,2.7403626894942437,6.934922388373704
UCd3BLU9mZPW8G9BsqKQY4_Q,Dan vs Car,Autos & Vehicles,Australia,2016,3600,12,504723,9,0.007132625,400,56080.33333,No,No,No,3.556423121371285,1.1139433523068367,5.703053956248941
UCDa5_HJ3qPkDtbRmdlqBD3g,Kuga's Travel,Travel & Events,Japan,2019,441000,189,95507963,6,0.004617416,73500,15917993.83,No,No,No,5.644439574261465,2.278753600952829,7.980039587050196
UCDIB942078BlAGqzRa4yEkw,Travel With Kids TV,Travel & Events,United States,2007,19300,392,7533349,18,0.002561942,1072.222222,418519.3889,No,No,No,4.285579810729595,2.5943925503754266,6.876988145255176
UCDKwQFHn8pyTj4-9XYFfpjQ,Comedy On Edge,Comedy,Australia,2018,11300,162,1121368,7,0.010076977,1614.285714,160195.4286,No,No,No,4.05311687492293,2.2121876044039577,6.049748545952747
UCdNSCQOvY6CNtMEB_Gan_IQ,Suggestive Gaming,Gaming,United States,2015,400000,296,104473331,10,0.003828728,40000,10447333.1,No,No,No,5.60206107706281,2.4727564493172123,8.019005446013523
UCDom90xOqP4avehFjSJO6NA,Sick Science!,Science & Technology,United States,2007,2270000,816,1747267180,18,0.001299172,126111.1111,97070398.89,No,No,Yes,6.356026048512236,2.9122220565324155,9.242359319614774
UCdp4_l1vPmpN-gDbUwhaRUQ,Branch Education,Education,United States,2018,2380000,46,91419653,7,0.026033789,340000,13059950.43,Yes,No,No,6.376577139533147,1.6720978579357175,7.9610395732629256
UCdQnjeuggsBIqkqnhIwdxSA,BetterSleep Music,Music,Canada,2013,227000,178,95422889,12,0.002378884,18916.66667,7951907.417,No,No,No,5.356027770380459,2.2528530309798933,7.979652565566506
UCdQPeeJ0qGK6wWBiEJWcdsQ,LOKESH GAMER,Gaming,India,2017,16400000,1808,1926627730,8,0.008512283,2050000,240828466.3,Yes,No,Yes,7.214843874529068,3.257438566859814,9.284797807031639
UCdsOTr6SmDrxuWE7sJFrkhQ,BBC Earth Science,Science & Technology,United Kingdom,2012,1620000,1384,250638841,13,0.006463483,124615.3846,19279910.85,No,No,No,6.209515282625562,3.1414497734004674,8.399048375353653
UCdtpC6cmNhVH1i5w6QCzOUw,Jason Billam Travel,Travel & Events,United Kingdom,2008,604000,402,56546299,17,0.010681513,35529.41176,3326252.882,No,No,No,5.781037657651136,2.6053050461411096,7.752404192954599
UCDUz1cHTRYPavruT-G4ivcA,Cars Simplified,Autos & Vehicles,United States,2011,69600,806,19727244,14,0.003528116,2485.714286,704544.4286,No,No,No,9.083183446987539,5.21276273022121,13.988072929253898
UCDv-XtfgNGHXcpwu4ab0WnA,NEWS AM,News & Politics,United States,2011,483000,77508,645331963,14,0.000748452,34500,46095140.21,No,Yes,No,5.683948029910999,4.889352133775998,8.809783176721915
UCE_WiQFez8FZcICpbwblyyg,MooMooMath and Science,Science & Technology,United States,2012,554000,3369,166754950,13,0.00332224,42615.38462,12827303.85,No,No,No,5.74351054865278,3.5276299008713385,8.222078737101688
UCE0laCY30f_ky80J0BxD3dA,3D Entertainment,Entertainment,Indonesia,2016,3820000,1800,985874203,9,0.003874734,424444.4444,109541578.1,Yes,No,Yes,6.582063476601348,3.2555137128195333,8.993821503182582
UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,News & Politics,Philippines,2009,17800000,252305,12682860236,16,0.001403469,1112500,792678764.8,Yes,Yes,Yes,7.250420026707459,5.40192757844428,10.103217206626692
UCE4zJVzZSISmYcgZ3rEorRw,Online Marketing and Website Advice for Nonprofits,Nonprofits & Activism,United States,2017,12,21,224,8,0.053571429,1.5,28,No,No,No,1.1139433523068367,1.3424226808222062,2.3521825181113627
UCE5uXdq9i7tuT80GWYP031A,STUDY OF EDUCATION,Education,India,2012,123000,584,6513548,13,0.018883717,9461.538462,501042.1538,No,No,No,5.089908642274492,2.7671558660821804,6.813817684595431
UCE8h4Wvf6HiY3EsnZwThrwg,Juegos de Carros 360,Autos & Vehicles,Guatemala,2016,1030000,1791,483265565,9,0.002131333,114444.4444,53696173.89,No,No,No,6.012837646350095,3.2533380053261065,8.68418585156563
UCE9LtVaTm5PhbgHfH_AvHkg,Brandon Stilley Gaming,Gaming,United States,2014,138000,533,29193659,11,0.004727054,12545.45455,2653969,No,No,No,5.1398822334512975,2.727541257028556,7.46528854576434
UCEBP12AdzxO2_UxFNKCe3ig,Entertainment Kizhi,Entertainment,India,2013,214000,3301,102542506,12,0.002086939,17833.33333,8545208.833,No,No,No,5.3304158027579165,3.518777068926775,8.010903931038422
UCEBpSZhI1X8WaP-kY_2LLcg,365 Data Science,Science & Technology,Bulgaria,2017,342000,259,15785961,8,0.02166482,42750,1973245.125,No,No,No,5.534027375921185,2.4149733479708178,7.1982710530360405
UCedZvSQVma70F1O67NOuYZw,MDM Sketch Comedy,Comedy,South Africa,2013,1210000,429,415289675,12,0.002913629,100833.3333,34607472.92,No,No,No,6.0827857292373615,2.6334684555795866,8.618351134789238
UCEenIlCU009lS0TZ8EKuKMw,HOP Sports,Sports,"Taiwan, Province of China",2015,96800,3240,34403742,10,0.002813647,9680,3440374.2,No,No,No,4.985879843798463,3.51067903103221,7.53660569477545
UCef_O_ttXxlLP7dlk0-snlQ,World Sports,Sports,Pakistan,2016,624000,5920,183561637,9,0.003399403,69333.33333,20395737.44,No,Yes,No,5.795185285666613,3.7723950610820003,8.263781924437676
UCEgdeceOHkMqiGFiSGoNZEQ,Adobe for Education,Education,United States,2013,39200,1249,11169035,12,0.003509703,3266.666667,930752.9167,No,No,No,4.593297145820012,3.0969100130080562,7.048015690756852
UCEI_dcoGYhMLyYpXok6jmog,PopCorn /- Funny Hindi Comedy Videos,Comedy,Singapore,2019,5730000,246,963599874,6,0.005946452,955000,160599979,Yes,No,Yes,6.758154697760487,2.392696953259666,8.983896734988807
UCeIy36U3aRvZhBw2U9WUAuA,Unick Music Brasil,Music,Brazil,2018,3930,320,574773,7,0.006837482,561.4285714,82110.42857,No,No,No,3.5945030438200893,2.506505032404872,5.759497114521486
UCejAJAuoB5J4xk7UU1fz7Xg,Boxoffice | THRILLERS | Films Complets,Film & Animation,France,2018,876000,488,185544541,7,0.004721238,125142.8571,26506363,No,No,No,5.942504601937754,2.6893088591236203,8.268448183615304
UCeL01kw4TC1jsya5tWgPlyQ,Rootid Communications for Nonprofits,Nonprofits & Activism,United States,2018,316,37,17333,7,0.01823112,45.14285714,2476.142857,No,No,No,2.5010592622177517,1.5797835966168101,4.2388987922278405
UCeM5Nksgv9_FXTuZ8jkPJPg,RCTI - ENTERTAINMENT,Entertainment,Indonesia,2015,7810000,27144,3480706585,10,0.002243797,781000,348070658.5,Yes,Yes,Yes,6.892651089484785,4.433689845991698,9.5416674149959
UCEn76bPqB_QBePJAGg-kneQ,Australian Immigration News,News & Politics,Australia,2018,130000,1528,12618066,7,0.010302688,18571.42857,1802580.857,No,No,No,5.113946693020772,3.1844074854123203,7.10099282911316
UCeNDMl47K2EEhZSj77lML5A,HowTo,Howto & Style,Germany,2011,233,74,36859,14,0.006321387,16.64285714,2632.785714,No,No,No,2.369215857410143,1.8750612633917,4.566555330883055
UCENtpQFw4dhnGn3TFVzJauA,VŨ LUÂN ENTERTAINMENT,Entertainment,Viet Nam,2016,294000,891,59692957,9,0.004925204,32666.66667,6632550.778,No,No,No,5.46834880760176,2.950364854376123,7.775923100272938
UCEOvmKMWMs9xWepADgOHIDw,PROFI EDUCATION,Education,Kazakhstan,2017,164000,580,12448479,8,0.0131743,20500,1556059.875,No,No,No,5.214846496176709,2.7641761323903307,7.095116325896597
UCEP9c-m-gocgtc7v_lhnnAw,MEGA GS ENTERTAINMENT,Entertainment,Viet Nam,2017,1670000,2506,428892536,8,0.003893749,208750,53611567,No,No,No,6.222716731204081,3.3991543339582164,8.63234848930758
UCePk6_QtQ7zbcR4HBuS357A,DreamS Entertainment,Entertainment,Viet Nam,2015,418000,106,257750933,10,0.001621721,41800,25775093.3,No,No,No,5.621177320755806,2.0293837776852097,8.411200247691
UCEUnGFCHDZh6AvXqhJAwE5Q,Cambodian Australian News Network,News & Politics,Australia,2017,73300,780,16155948,8,0.004537029,9162.5,2019493.5,No,No,No,4.865109899491325,2.8926510338773004,7.208332473548858
UCEwSN6jGhHB2GCTnEGmjIPA,Polsat Sport,Sports,Poland,2017,144000,3114,122988465,8,0.001170842,18000,15373558.13,No,No,No,5.158365508018679,3.4934580509951885,8.089864384712333
UCEY0vzb6Jj_4DxmQ-sAB4Bg,Arabs Auto,Autos & Vehicles,Australia,2017,56100,272,1444322,8,0.038841754,7012.5,180540.25,No,No,No,4.748970602621781,2.436162647040756,6.15966432718868
UCEZKpVw6ldXNVU4Ua6IFwTw,Travel Tips by Laurie,Travel & Events,United States,2011,363000,534,67691507,14,0.005362563,25928.57143,4835107.643,No,No,No,5.559907821437996,2.7283537820212285,7.830534189215943
UCf2f4MeZzSksVMe1z3Lp3hw,Auto Repair Guys,Autos & Vehicles,United States,2016,1040000,6050,318164002,9,0.003268754,115555.5556,35351555.78,No,Yes,No,6.017033756889427,3.781827152932428,8.50265104211507
UCF3idoSaI6I-2bJcYtq4rvQ,Anchor Creative Education,Education,United Kingdom,2015,25600,92,7365217,10,0.003475797,2560,736521.7,No,No,No,4.408256929608717,1.968482948553935,6.867185605869199
UCF3TJkDHHLWgYXaxAnrIR7w,West Virginia Department of Education,Education,United States,2010,2840,774,609063,15,0.0046629,189.3333333,40604.2,No,No,No,3.453471233722936,2.88930170250631,5.784662930377472
UCf4vzGStJP6_4KPPNp51U8Q,Focus on Ability Film Festival,Film & Animation,Australia,2008,5060,2948,2918501,17,0.001733767,297.6470588,171676.5294,No,No,No,3.704236337308788,3.469674772551798,6.465159995260935
UCf7ey-zRHqc-lxndWhu4MDQ,HowTo,Howto & Style,India,2018,75,17,50844,7,0.0014751,10.71428571,7263.428571,No,No,No,1.8808135922807914,1.255272505103306,4.706248251670263
UCfaww9Q8C_-EaM0sXI8o-fA,TV9 Entertainment,Entertainment,India,2018,2810000,72163,3023985826,7,0.000929237,401428.5714,431997975.1,Yes,Yes,Yes,6.448706474458249,4.858320597840169,9.480579751356247
UCFAXMX6Sw75JNiVXvVAniNg,Hunting Auto,Autos & Vehicles,Australia,2014,700,160,161223,11,0.004341812,63.63636364,14656.63636,No,No,No,2.8457180179666586,2.2068258760318495,5.207429691884283
UCFCbjNyMJqEWKQEhFwfUjkA,KidsEduc – Kids Educational Games,Education,United States,2014,191000,97,55195994,11,0.003460396,17363.63636,5017817.636,No,No,No,5.281035641034874,1.9912260756924949,7.741907566633152
UCFdXqTw0Nk7clnK_YhjJsFA,Autos Full,Autos & Vehicles,Colombia,2016,535000,2356,142856415,9,0.003745019,59444.44444,15872935,No,No,No,5.728354593785856,3.3723595825243238,8.154899750289799
UCfiHv80qAKhyFs6bejWucAQ,Wyoming Nonprofit Network,Nonprofits & Activism,United States,2014,43,94,2591,11,0.016595909,3.909090909,235.5454545,No,No,No,1.6434526764861874,1.9777236052888478,3.413634997198556
UCfj4kQ6_mYO5r4hzX5KloVw,beIN SPORTS France,Sports,France,2012,2580000,17946,1922373612,13,0.001342091,198461.5385,147874893.2,Yes,Yes,Yes,6.411619874294392,4.253991862812171,9.283837796597787
UCFJcCVkBfy0o5b04Y_YFcrg,TV People,People & Blogs,Ireland,2019,225,13,13214,6,0.017027395,37.5,2202.333333,No,No,No,2.3541084391474008,1.146128035678238,4.1210671674677295
UCFL1sCAksD6_7JIZwwHcwjQ,JTBC Entertainment,Entertainment,"Korea, Republic of",2012,8140000,91060,13410621477,13,0.000606982,626153.8462,1031586267,Yes,Yes,Yes,6.910624458242329,4.95933241526821,10.127448904489327
UCFl2XDPo2oU8Dw7s5Pt9p-Q,Sirius People,People & Blogs,Australia,2018,25,35,7148,7,0.003497482,3.571428571,1021.142857,No,No,No,1.414973347970818,1.5563025007672873,3.8542452970661185
UCFM131Lvri3Cqod5PPeLc6g,Zyad Comedy,Comedy,Morocco,2015,1280000,667,299043297,10,0.004280317,128000,29904329.7,No,No,No,6.1072103089403,2.824776462475546,8.475734073679297
UCFqxgFA7Qa7AQZcUVDqhqdg,Nightly News 7 Tasmania,News & Politics,Australia,2011,10900,2960,3042737,14,0.003582301,778.5714286,217338.3571,No,No,No,4.0374663396435,3.471438407389299,6.483264558321707
UCFR6sgrwIQDk8goDS3opuew,Australian Institute of Marine Science,Science & Technology,Australia,2009,3080,160,1264394,16,0.00243595,192.5,79024.625,No,No,No,3.4886916983169405,2.2068258760318495,6.101882769770593
UCfrrJR699BT8qX7Snt87qXg,Tamworth Country Music Festival,Music,Australia,2011,4770,385,2338978,14,0.002039352,340.7142857,167069.8571,No,No,No,3.6786094165589263,2.586587304671755,6.369026322610751
UCfS6xKW5JgtBZ9-dlyKKVlg,Punting For The People,People & Blogs,Germany,2012,7620,242,1998099,13,0.003813625,586.1538462,153699.9231,No,No,No,3.8820119616266586,2.385606273598312,6.300617219806582
UCfTYPhzo1aTPDP1aEkGix8A,North Fulton Community Charities,Nonprofits & Activism,United States,2013,121,62,13913,12,0.008696902,10.08333333,1159.416667,No,No,No,2.0863598306747484,1.7993405494535817,4.143451999021631
UCFWkJfDcViRpQVaXRj1h8Rg,tekman Education,Education,Spain,2011,43200,334,3831682,14,0.011274422,3085.714286,273691.5714,No,No,No,4.635493799811566,2.525044807036845,6.583389572158733
UCFXc5nAao6554AIXlN9KgwQ,Ceave Gaming,Gaming,Austria,2016,502000,233,157513545,9,0.003187028,55777.77778,17501505,No,No,No,5.700704582272608,2.369215857410143,8.197317908602322
UCfycaisLl4Bgpo3N7CvgvmA,Comedy Central Deutschland,Comedy,Germany,2018,320000,1948,133650963,7,0.002394296,45714.28571,19092994.71,No,No,No,5.5051513354880415,3.2898118391176214,8.125972095590653
UCG_FV4WjnZqtm6sux2g069Q,Microsoft Education,Education,United States,2010,116000,1056,36638527,15,0.003166066,7733.333333,2442568.467,No,No,No,5.064461733128728,3.024074987307426,7.563938017006753
UCg02sGjSTtGdLus9nGOOJUg,Jeff Allen Comedy,Comedy,United States,2007,53100,509,13318212,18,0.003987022,2950,739900.6667,No,No,No,4.725102699808259,2.7075701760979363,7.12444595634305
UCg7aGbbK8qiu2O1aSGFaskQ,G’s Autos,Autos & Vehicles,Australia,2014,2040,138,510879,11,0.003993118,185.4545455,46443.54545,No,No,No,3.3098430047160705,2.143014800254095,5.70831890119537
UCGasIxjT12bxlzsbDhYhBfA,Ghostfire Gaming,Gaming,Australia,2019,25300,295,3562279,6,0.007102195,4216.666667,593713.1667,No,No,No,4.403137686626381,2.4712917110589387,6.551728052599361
UCGB71uL9AVZhFRhLPBBqQIA,New Entertainment Channel,Entertainment,Nepal,2014,196000,3709,34012217,11,0.005762635,17818.18182,3092019.727,No,No,No,5.2922582871389965,3.569373909615046,7.531634954007171
